StoryID	Title	Link	pubDate	PostNumLink	Story	NationalSociety	CountryCode	Language	Submitter	Image	Video	EmbedCode	City	Region	Latitude	Longitude
	Creo que es muy importante el trabajo que hacemos desde Cruz Roja	http://future-rcrc.com/testimonial/creo-que-es-muy-importante-el-trabajo-que-hacemos-desde-cruz-roja/	Tue, 07 Apr 2020 13:54:00 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218143	Soy voluntaria de Cruz Roja en la Asamblea Local de Alzira desde noviembre de 2018, vicepresidenta desde verano de 2019. Participo en muchos proyectos de intervención social, en FEAD y necesidades básicas. También hago trabajo de administración y logística, participo en el proyecto Enred@te como monitora de excursiones i de talleres de manualidades, soy referente en el ERIE y he participado en las intervenciones que se han realizado en la asamblea. Participo de forma continuada en las actividades semanales ya que estoy jubilada y tengo bastante tiempo libre, ademas mi hija es DTL en otra asamblea y creo que es muy importante el trabajo que hacemos desde Cruz Roja.	Spanish Red Cross	ES	Spanish	Amparo Micó Escalera						40.463667	-3.74922
	Es una experiencia motivadora y gratificante	http://future-rcrc.com/testimonial/s-una-experiencia-motivadora-y-gratificante/	Tue, 07 Apr 2020 13:55:02 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218144	Soy voluntaria de Cruz Roja en la Asamblea Local de Alzira desde este año. Ahora, durante la emergencia del Coronavirus atiendo la centralita telefónica realizando llamadas de contacto. Aunque todavía no he participado en proyectos, ya que me incorporé esté año, seguiré participando en Cruz Roja. Lo hago por voluntad propia, me llena y creo apoyar en estos momentos es importante, es una experiencia motivadora y gratificante.	Spanish Red Cross	ES	Spanish	Soraida Ticona						40.463667	-3.74922
	La experiencia que me llevo es que con muy poco aporte cada uno de nosotros, se puede hacer una gran labor	http://future-rcrc.com/testimonial/la-experiencia-que-me-llevo-es-que-con-muy-poco-aporte-cada-uno-de-nosotros-se-puede-hacer-una-gran-labor/	Tue, 07 Apr 2020 13:57:20 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218145	Estoy de voluntario en la Asamblea Local de Alzira desde la pasada semana. Me incorpore porque creo que este virus nos ha abierto los ojos a las carencias que pueden tener algunas personas y porque creí que debía hacerlo pues dispongo de tiempo y ganas de hacerlo. La experiencia que me llevo es que con muy poco aporte cada uno de nosotros, se puede hacer una gran labor. Como anécdota y es algo personal, es la cara de felicidad que vi de un niño cuando le llevamos la comida a casa. Hable con él y solo quería que pasara esto para salir a la calle a jugar al balón.	Spanish Red Cross	ES	Spanish	Antonio García Cervera						40.463667	-3.74922
	Olvidarnos un poco de los proyectos y volcarlo todo en las personas	http://future-rcrc.com/testimonial/olvidarnos-un-poco-de-los-proyectos-y-volcarlo-todo-en-las-personas__trashed/	Tue, 07 Apr 2020 13:58:49 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218146	<strong>¿Cuál ha sido tu experiencia de voluntariado en Covid-19? Cuéntanos tu historia</strong> Para mi, ha significado una vuelta a la esencia de Cruz Roja. Volver al concepto de TODOS/SIEMPRE. En términos de marketing, dejar de trabajar con una orientación al producto y empezar a trabajar con una orientación al "cliente". Olvidarnos un poco de los proyectos y volcarlo todo en las personas.	Spanish Red Cross	ES	Spanish	Jose Andrés Rodriguez Rodriguez						40.463667	-3.74922
	Este virus nos ayudo a sacaro mejor de cada uno	http://future-rcrc.com/testimonial/este-virus-nos-ayudo-a-sacaro-mejor-de-cada-uno-2__trashed/	Tue, 07 Apr 2020 14:01:01 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218147	Buenas tardes. Tal vez mi experiencia. No sea demasiado para todo lo que realmente se necesita. Perp si algo he visto. Es. Todos los voluntarios son mas sidarios. Los trabajadores tambien. Ya no hay 'tu eres mas q yo' Sino vamos todos a una. No importan las horas q estés. No importa q no comas. Solo deseas poder ayudar y sentirte bien contigo misma. Este virus nos ayudo a sacaro mejor de cada uno. A trabajar en equipo. Y a agradecer y pensar wq somos MUY AFORTUNADOS y q nafa va a poddr nunca co nosotros	Spanish Red Cross	ES	Spanish	María Elena García Primo						40.463667	-3.74922
	Ayudar a quien lo necesita en este momento para mi es un privilegio	http://future-rcrc.com/testimonial/ayudar-a-quien-lo-necesita-en-este-momento-para-mi-es-un-privilegio__trashed/	Tue, 07 Apr 2020 14:02:12 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218148	Soy Sandra Espadas y soy voluntaria de cruz roja, ayudar a quien lo necesita en este momento para mi es un privilegio, sé tu el cambio que quieres ver en el mundo. Juntos podremos superar esta pandemia. Un saludo y fuerza.	Spanish Red Cross	ES	Spanish	Sandra Espadas Nicolás						40.463667	-3.74922
	#COVIDSTORYFROMPAKISTAN	http://future-rcrc.com/testimonial/covidstoryfrompakistan/	Tue, 07 Apr 2020 16:15:20 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218157	Hi, my self Hammad Rafique volunteer of Pakistan Red Crescent Society since 2017. First of all, thank you for the opportunity to share experiences. My experience is very practical I am social media coordinator of Y&amp;V Dept. of PRCS as well, so firstly I did some trainings through E-learning platforms like WHO, IFRC and Harvard Medical School about COVID19 then according to that build strategy that how to communicate in this pandemic situation, and then we also make hashtag #EhtiatKarona after that I sensitize my family members, friends and colleagues that how to prevent from disease and follow the precautionary measures. My experience is quite phenomenal, we as a team working date n night to give awareness about COVID19 to general public through our helpline 1030 or also door to door awareness session. I also provide food items to the needy one in the lock down situation. I am proud to say that First Asia Pacific Online Volunteer Management System (VMS) Over 4500 volunteers have so far registered from across the country after COVID-19 entered to Pakistan in just 10 days and I look after that system day n night, the PRCS is proud to have more than 0.7million volunteers and members attached to its program in various categories. We also launched PRCS Muhafiz Campaign in which we firstly develop the mobile app and then provide training to volunteers that how to collect data of house hold afterwards, Volunteer Coordinators &amp; Task Force members shall be engaged in raising awareness about personal and public hygiene practices, proper use of masks, gloves and hand sanitizers, importance of physical and social distancing, health awareness, safe drinking water, DRR campaigns, talks on volunteerism, and resource mobilization etc., I also motivate my friends and colleagues to donate blood in this lockdown situation, wherever and whenever required by patients of blood related diseases. The main challenge to deal with is fear, ours and that of the people we support, however, we must continue to transmit security. I learned that this virus brought people together much more than it separated them, and united them for a cause, for a common purpose.	Pakistan Red Crescent	PK	English	Hammad Rafique	https://future-rcrc.com/wp-content/uploads/2020/04/PRCS-Logo-1.png					30.375321	69.345116
	Stay Home, Stay Safe, We Are Working For You	http://future-rcrc.com/testimonial/stay-home-stay-safe-we-are-working-for-you/	Tue, 07 Apr 2020 16:13:57 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218159	After the virus showed itself in Turkey, our society quickly takes the matter in their hands and started a series of operations regarding people's health and their livelihood, when restrictions came to the scene we coordinated with government officials and took on tasks to improve citizens well-being, I as a volunteer, also took part in one of those tasks which are mainly providing food, hygiene, and miscellaneous goods to those who cant afford to buy them and people that are subject to restrictions, such as elderly, being part of something like this is an unmatched experience that a person can find nowhere, making people smile and bringing joy to people are things that every person needs to experience, as Mother Theresa said: “It's not how much we give but how much love we put into giving.” Stay safe, stay healthy	Turkish Red Crescent	TR	English	Mustafa Yağız Kıroğlu						38.963745	35.243322
	El mayor nos preocupa	http://future-rcrc.com/testimonial/el-mayor-nos-preocupa/	Tue, 07 Apr 2020 18:28:13 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218162	Un grupo de compañeros enfermeros, médicos y técnicos estamos entregado a ayudar a los mayores que están viviendo en residencias aportamos ayuda sanitaria si fuera necesario, asesoramiento sobre educación preventiva e higiene con el objetivo de evitar la expansión o propagación del virus entre los residentes, trabajadores, etc. Estamos muy agradecido a todos por la aceptación y apoyo por el trabajo que desarrollamos en estos centros socio-sanitaros. Gracias a todos y a Cruz Roja	Spanish Red Cross	ES	Spanish	Pedro Bas	https://future-rcrc.com/wp-content/uploads/2020/04/20200329_151627.jpg					40.463667	-3.74922
	United for a cause, for a common purpose	http://future-rcrc.com/testimonial/united-for-a-cause-for-a-common-purpose/	Tue, 07 Apr 2020 19:36:11 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218164	Hi, my self Wahid Khan volunteer of Pakistan Red Crescent Society since 2009. First of all, thank you for the opportunity to share experiences. My experience is very practical I am First Aid responder of PRCS as well, so firstly I did some trainings through E-learning platforms like WHO, IFRC and about COVID19 then according to that build strategy that how to communicate in this pandemic situation, and then we also make hashtag #EhtiatKarona after that I sensitize my family members, friends, and colleagues that how to prevent from disease and follow the precautionary measures. My experience is quite phenomenal, we as a team working day and night, firstly develop the mobile app and then provide training to volunteers that how to collect data of household afterward, Volunteer Coordinators &amp; Task Force members shall be engaged in raising awareness about personal and public hygiene practices, proper use of masks, gloves and hand sanitizers, the importance of physical and social distancing, health awareness, safe drinking water, DRR campaigns, talks on volunteerism, and resource mobilization, etc., I also motivate my friends and colleagues to donate blood in this lockdown situation, wherever and whenever required by patients of blood-related diseases. The main challenge to deal with is fear, ours and that of the people we support, however, we must continue to transmit security. I learned that this virus brought people together much more than it separated them, and united them for a cause, for a common purpose.	Pakistan Red Crescent	PK	English	Wahid Khan						30.375321	69.345116
	Escogí no abrir los ojos. Por miedo, imagino	http://future-rcrc.com/testimonial/escogi-no-abrir-los-ojos-por-miedo-imagino/	Tue, 07 Apr 2020 18:59:17 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218165	Hasta el jueves 11 de marzo yo apenas prestaba atención a las noticias que llegaban de China y de Italia sobre un virus muy contagioso. Algunos lo comparaban con una gripe un poco más fuerte de lo normal, y yo escogí quedarme con esa analogía. Aunque no fuera plenamente consciente de estar escogiendo, la realidad es que lo estaba haciendo. Escogí no abrir los ojos. Por miedo, imagino. Pero ese jueves todo cambió porque nos informaron, como a todo el país, de que a partir del lunes día 15 se cerraba casi todo. Entre otras cosas, el polideportivo municipal. Por tiempo indefinido. Y ahí empezó mi crisis particular: el cierre del polideportivo significaba que no podría ir a nadar. Practico este deporte desde hace solo unos meses, pero desde entonces, y hasta el 11 de marzo, nadaba entre cinco y seis días a la semana. Soy nadadora. Es así. Mi cuerpo ha respondido a este deporte como nunca lo ha hecho con ningún otro, y nadar a diario es casi una necesidad para mí. Casi. Hoy es día 6 de abril. Hace dos o tres semanas, ese “casi” no habría formado parte de la frase, pero hoy se me antoja imposible decir categóricamente que algo así es necesario. Es sano, es importante, es divertido. Pero no imprescindible. Muchas cosas han cambiado en menos de un mes. Entre ellas, el hecho de que ahora soy voluntaria de la Cruz Roja y dedico unas horas a la semana a hacer llamadas a personas a las que, por una razón u otra, se considera que son más vulnerables. La gran mayoría de las personas a las que llamo, tienen setenta o más años, y muchas viven solas, a veces en pueblos aislados donde ni siquiera hay vecinos con los que charlar un rato de ventana a ventana; o con los que aplaudir, desde el balcón, el trabajo de las personas que tanto se esfuerzan para que podamos salir de esta crisis lo antes posible. De ahí que entre los objetivos de las llamadas, además de los obvios (comprobar si están bien de salud y/o si tienen alguna necesidad que Cruz Roja pueda subsanar, informar acerca de las medidas de higiene y prevención contra el COVID-19, etc.) figure el de ofrecer compañía a la persona que está al otro lado de la línea. Muchas llamadas se acaban en cuestión de dos o tres minutos. En algunos casos, porque enseguida queda claro  que la persona en cuestión tiene prisa por colgar (a lo mejor la has pillado cocinando o a lo mejor simplemente no le apetece hablar, contigo o con nadie, o no lo necesita); pero otras veces las palabras se suceden y las conversaciones se extienden. Te hablan de su vida, de sus hijos e hijas, de sus miedos, de la soledad que sienten a veces a pesar de estar bien atendidos porque su familia y amistades les llevan comida, los llaman continuamente y les transmiten lo mucho que los quieren de todas las formas posibles. Pero hay demasiado tiempo para pensar cuando uno tiene que estar encerrado tantas horas, tantos días; y es muy fácil que la tristeza se deslice en nuestra vida diaria, casi sin que nos demos cuenta. Ahora lo sabemos. Por todo ello, quiero pensar que estas llamadas que hacemos, yo y tantos otros, significan algo; aportan un toque de ánimo, de esperanza, a las personas que están al otro lado del teléfono. Aunque solo nos conozcan por nuestras voces y nuestros nombres.  Aunque nosotros mismos estemos re-ubicándonos, redefiniendo nuestros “casi” y nuestras prioridades; acostumbrándonos a una nueva realidad; y descubriendo que somos tanto o más vulnerables que las personas a las que tratamos de ayudar.	Qatar Red Crescent	QA	Spanish	Carla López Piñeiro						25.354826	51.183884
